PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,Last Pay Date,Total Paid,Balance,
LS22811982,21/06/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,25/06/2021,0,0,
LS22811993,21/06/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,21/06/2021,25,0,
LS23410692,21/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/06/2021,0,0,
LS23410706,21/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/06/2021,0,0,
LS23410717,21/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/06/2021,25,50,
LS23410728,21/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/06/2021,25,0,
LS23714813,21/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/06/2021,0,0,
LS24424025,21/06/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,21/06/2021,25,0,
LS24424025,21/06/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,28/06/2021,25,0,
LS24424025,21/06/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,29/06/2021,25,0,
LS24424036,21/06/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/06/2021,25,0,
LS24424036,21/06/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/06/2021,25,0,
LS24424036,21/06/2021,BECKETT ST LOWER CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/06/2021,25,0,
LS24820372,21/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/06/2021,25,0,
LS24820383,21/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/06/2021,25,0,
LS25610750,21/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/06/2021,25,50,
LS25610761,21/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/06/2021,25,0,
LS25610772,21/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/06/2021,25,0,
LS25610772,21/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/06/2021,25,0,
LS17117729,22/06/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/06/2021,25,0,
LS1711773A,22/06/2021,CASTLE ST CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,22/06/2021,50,0,
LS17117740,22/06/2021,CASTLE ST CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,23/06/2021,25,0,
LS17117762,22/06/2021,CASTLE ST CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,22/06/2021,75,0,
LS17212490,22/06/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,26/06/2021,25,0,
LS20520082,22/06/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/06/2021,25,0,
LS22812045,22/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/06/2021,0,0,
LS22812045,22/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/06/2021,0,0,
LS24705727,22/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/06/2021,25,0,
LS24705738,22/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/06/2021,25,0,
LS24705749,22/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/06/2021,25,0,
LS24705749,22/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/06/2021,25,0,
LS25610808,22/06/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,22/06/2021,83,0,
LS17117718,22/06/2021,CASTLE ST CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,22/06/2021,50,0,
LS17117740,22/06/2021,CASTLE ST CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,22/06/2021,25,0,
LS17117751,22/06/2021,CASTLE ST CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,22/06/2021,84,0,
LS17212490,22/06/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,22/06/2021,25,0,
LS17212504,22/06/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,22/06/2021,25,0,
LS20520093,22/06/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/06/2021,25,0,
LS20520107,22/06/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/06/2021,0,0,
LS20520118,22/06/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/06/2021,0,0,
LS20520129,22/06/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/06/2021,50,0,
LS21705786,22/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/06/2021,25,0,
LS22812056,22/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/06/2021,25,0,
LS22812067,22/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/06/2021,0,0,
LS22812067,22/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/06/2021,0,0,
LS23410783,22/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/06/2021,25,0,
LS24705716,22/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/06/2021,0,0,
LS24705716,22/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/06/2021,0,0,
LS24705738,22/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/06/2021,25,0,
LS24705749,22/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/06/2021,25,0,
LS25610819,22/06/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,22/06/2021,0,0,
LS17117809,23/06/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,23/06/2021,50,0,
LS1711781A,23/06/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,23/06/2021,25,50,
LS17806575,23/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/06/2021,0,0,
LS17806575,23/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/06/2021,0,0,
LS17806586,23/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/06/2021,25,50,
LS22609642,23/06/2021,BEECH HILL CP - OTLEY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,23/06/2021,25,0,
LS22713939,23/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/06/2021,50,0,
LS2271394A,23/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/06/2021,0,0,
LS2271394A,23/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/06/2021,0,0,
LS22713950,23/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/06/2021,0,0,
LS23410921,23/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/06/2021,0,0,
LS23410921,23/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/06/2021,0,0,
LS23410932,23/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/06/2021,25,50,
LS23615301,23/06/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,28/06/2021,0,0,
LS23715124,23/06/2021,BARLEY HILL ROAD CP - GARFORTH                              ,91 PARKED IN AREA NOT FOR THAT CLASS OF VEHICLE,70,23/06/2021,70,0,
LS23715135,23/06/2021,BARLEY HILL ROAD CP - GARFORTH                              ,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,23/06/2021,35,0,
LS24424240,23/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/06/2021,25,0,
LS24705862,23/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/06/2021,25,0,
LS24705884,23/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/06/2021,25,0,
LS24820587,23/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/06/2021,25,0,
LS24820587,23/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/06/2021,25,0,
LS24820598,23/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/06/2021,25,0,
LS17117795,23/06/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,23/06/2021,50,0,
LS17414928,23/06/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/06/2021,25,0,
LS17414928,23/06/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/06/2021,25,0,
LS17806586,23/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/06/2021,25,50,
LS17806597,23/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/06/2021,25,0,
LS17806597,23/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/06/2021,25,0,
LS17806597,23/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/06/2021,25,0,
LS20520173,23/06/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,23/06/2021,50,0,
LS22218292,23/06/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/06/2021,25,0,
LS22609642,23/06/2021,BEECH HILL CP - OTLEY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,24/06/2021,25,0,
LS22609653,23/06/2021,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/06/2021,0,0,
LS22609653,23/06/2021,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/06/2021,0,0,
LS22713950,23/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/06/2021,0,0,
LS23615301,23/06/2021,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,23/06/2021,0,0,
LS24424240,23/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/06/2021,25,0,
LS24705873,23/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/06/2021,83,0,
LS24705884,23/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/06/2021,25,0,
LS24820565,23/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/06/2021,50,0,
LS24820576,23/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/06/2021,25,0,
LS24820598,23/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/06/2021,25,0,
LS24820601,23/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/06/2021,25,0,
LS24820601,23/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/06/2021,25,0,
LS24820601,23/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/06/2021,25,0,
LS20810479,24/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/06/2021,50,0,
LS2081048A,24/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/06/2021,25,0,
LS2081048A,24/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/06/2021,25,0,
LS22115482,24/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/06/2021,0,83,
LS23615389,24/06/2021,RAWDON LIBRARY CP - RAWDON,85 PARKED IN A PERMIT BAY WITHOUT PERMIT,70,24/06/2021,0,0,
LS23615447,24/06/2021,RAWDON LIBRARY CP - RAWDON,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,24/06/2021,25,0,
LS23615447,24/06/2021,RAWDON LIBRARY CP - RAWDON,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,25/06/2021,25,0,
LS23615458,24/06/2021,RAWDON LIBRARY CP - RAWDON,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,24/06/2021,25,0,
LS23615469,24/06/2021,RAWDON LIBRARY CP - RAWDON,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,28/06/2021,25,0,
LS2361547A,24/06/2021,RAWDON LIBRARY CP - RAWDON,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,24/06/2021,25,0,
LS2361547A,24/06/2021,RAWDON LIBRARY CP - RAWDON,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,25/06/2021,25,0,
LS23615480,24/06/2021,RAWDON LIBRARY CP - RAWDON,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,24/06/2021,25,0,
LS23615491,24/06/2021,RAWDON LIBRARY CP - RAWDON,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,24/06/2021,25,0,
LS24820656,24/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/06/2021,25,0,
LS24820656,24/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/06/2021,25,0,
LS24820689,24/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/06/2021,25,0,
LS24820714,24/06/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/06/2021,25,0,
LS24820780,24/06/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/06/2021,25,0,
LS2081048A,24/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/06/2021,25,0,
LS21607572,24/06/2021,CLUSTER OF NUTS CP - WETHERBY,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,24/06/2021,35,0,
LS21607572,24/06/2021,CLUSTER OF NUTS CP - WETHERBY,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,25/06/2021,35,0,
LS22115471,24/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/06/2021,25,0,
LS22812227,24/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/06/2021,0,0,
LS22812227,24/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/06/2021,0,0,
LS23615447,24/06/2021,RAWDON LIBRARY CP - RAWDON,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,28/06/2021,25,0,
LS23615458,24/06/2021,RAWDON LIBRARY CP - RAWDON,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,25/06/2021,25,0,
LS23615458,24/06/2021,RAWDON LIBRARY CP - RAWDON,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,28/06/2021,25,0,
LS23615469,24/06/2021,RAWDON LIBRARY CP - RAWDON,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,24/06/2021,25,0,
LS23615469,24/06/2021,RAWDON LIBRARY CP - RAWDON,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,25/06/2021,25,0,
LS2361547A,24/06/2021,RAWDON LIBRARY CP - RAWDON,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,28/06/2021,25,0,
LS23615480,24/06/2021,RAWDON LIBRARY CP - RAWDON,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,25/06/2021,25,0,
LS23615480,24/06/2021,RAWDON LIBRARY CP - RAWDON,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,28/06/2021,25,0,
LS23615491,24/06/2021,RAWDON LIBRARY CP - RAWDON,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,25/06/2021,25,0,
LS23615491,24/06/2021,RAWDON LIBRARY CP - RAWDON,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,28/06/2021,25,0,
LS2470591A,24/06/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,24/06/2021,25,0,
LS2470591A,24/06/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,26/06/2021,25,0,
LS24820656,24/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/06/2021,25,0,
LS24820678,24/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/06/2021,25,0,
LS24820714,24/06/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/06/2021,25,0,
LS24820791,24/06/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/06/2021,25,50,
LS17212719,25/06/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,29/06/2021,25,0,
LS17314581,25/06/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,28/06/2021,0,0,
LS17314606,25/06/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,25/06/2021,25,0,
LS17415104,25/06/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/06/2021,25,0,
LS17415104,25/06/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/06/2021,25,0,
LS17415126,25/06/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/06/2021,25,0,
LS17415170,25/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/06/2021,0,0,
LS22714013,25/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/06/2021,25,0,
LS22714013,25/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/06/2021,25,0,
LS23615582,25/06/2021,LIDGETT HILL CP - PUDSEY                                    ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,25/06/2021,25,50,
LS24212876,25/06/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/06/2021,25,0,
LS24312021,25/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/06/2021,25,0,
LS24424342,25/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/06/2021,83,0,
LS17212719,25/06/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,25/06/2021,25,0,
LS17212719,25/06/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,30/06/2021,25,0,
LS1721272A,25/06/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,25/06/2021,25,50,
LS17314581,25/06/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,25/06/2021,0,0,
LS17314592,25/06/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,25/06/2021,0,0,
LS17314592,25/06/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,28/06/2021,0,0,
LS17415115,25/06/2021,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/06/2021,25,0,
LS17415170,25/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/06/2021,0,0,
LS22714013,25/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/06/2021,25,0,
LS24312032,25/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/06/2021,0,0,
LS24312032,25/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/06/2021,0,0,
LS24424353,25/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/06/2021,25,0,
LS25610965,25/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/06/2021,25,0,
LS1731464A,26/06/2021,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,26/06/2021,25,0,
LS17314650,26/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/06/2021,25,0,
LS17314661,26/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/06/2021,25,50,
LS17314694,26/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/06/2021,25,0,
LS22714148,26/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/06/2021,25,0,
LS22714159,26/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/06/2021,0,50,
LS22905022,26/06/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,26/06/2021,0,0,
LS22905022,26/06/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,29/06/2021,0,0,
LS23312161,26/06/2021,HUNSLET LANE CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,26/06/2021,25,0,
LS23312183,26/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/06/2021,0,83,
LS24212887,26/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/06/2021,25,0,
LS24212887,26/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/06/2021,25,0,
LS24212887,26/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/06/2021,25,0,
LS24212901,26/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/06/2021,25,0,
LS24212901,26/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/06/2021,25,0,
LS17314650,26/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/06/2021,25,0,
LS17314650,26/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/06/2021,25,0,
LS17314672,26/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/06/2021,25,50,
LS17314694,26/06/2021,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/06/2021,25,0,
LS2271416A,26/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/06/2021,25,0,
LS22905033,26/06/2021,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,26/06/2021,0,0,
LS22905044,26/06/2021,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/06/2021,0,50,
LS23312172,26/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/06/2021,75,0,
LS24212898,26/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/06/2021,25,0,
LS24212898,26/06/2021,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/06/2021,25,0,
LS24212912,26/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/06/2021,0,0,
LS24212923,26/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/06/2021,0,0,
LS24212923,26/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/06/2021,0,0,
LS18216180,27/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/06/2021,0,0,
LS18216180,27/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/06/2021,0,0,
LS18610772,27/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/06/2021,25,0,
LS18610772,27/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/06/2021,25,0,
LS24424466,27/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/06/2021,0,0,
LS24424477,27/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/06/2021,0,0,
LS24424488,27/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/06/2021,25,0,
LS24424499,27/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/06/2021,25,0,
LS24424502,27/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/06/2021,25,0,
LS24424502,27/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/06/2021,25,0,
LS24424546,27/06/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/06/2021,25,0,
LS24424546,27/06/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/06/2021,25,0,
LS22115664,27/06/2021,HUNSLET LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/06/2021,50,0,
LS24424466,27/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/06/2021,0,0,
LS24424502,27/06/2021,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/06/2021,25,0,
LS24424546,27/06/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/06/2021,25,0,
LS24424557,27/06/2021,BECKETT ST UPPER CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/06/2021,0,0,
LS17314843,28/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/06/2021,25,0,
LS17314854,28/06/2021,WOODHOUSE LANE  CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/06/2021,50,0,
LS17806666,28/06/2021,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,28/06/2021,25,0,
LS21607969,28/06/2021,NORTH PARADE CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,28/06/2021,25,0,
LS2160797A,28/06/2021,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,28/06/2021,25,50,
LS22714250,28/06/2021,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/06/2021,25,0,
